idAtividade,idAluno,Tipo,Data,Nota
325175295950193441170252254780818981815,325172919580686988325327386580269401015,Esportiva,2022-04-04,9
325691070495879676865687938283514102711,325690278848079834339961747824871474103,Trabalho em grupo,2022-08-10,8
325691070575107839380070213892299817911,325690278848079834339961747824871474103,Trabalho em grupo,2022-03-28,6
325691070654336001896330772020675740599,325690278848079834339961747824871474103,Trabalho de casa,2022-06-16,9
325691070733564164410550073617945985975,325690278848079834339961747824871474103,Prova,2022-07-11,8
325691863411330119623747716874278011831,325690278848079834339961747824871474103,Trabalho em grupo,2022-03-21,10
325691863490558282139339490457989415863,325690278848079834339961747824871474103,Laboratorial,2022-05-03,10
326267851756668008789360632657931928503,326267063436450991857870763205738103735,Prova,2022-06-09,3
326267851835896171302381695279344911287,326267063436450991857870763205738103735,Trabalho em grupo,2022-04-11,6
326663992806923818019083566951111590839,326663199812245212746781687289963873207,Prova,2022-07-09,5
326663992886151980532110822022012208055,326663199812245212746781687289963873207,Prova,2022-07-03,3
326664788733044436316992106328249074615,326663199812245212746781687289963873207,Trabalho de casa,2022-05-30,9
326664788812272598833032269549860553655,326663199812245212746781687289963873207,Trabalho de casa,2022-06-12,9
326664788891500761347587370794346611639,326663199812245212746781687289963873207,Esportiva,2022-07-29,9
326664788970728923859730231488422347703,326663199812245212746781687289963873207,Prova,2022-03-13,7
327350902005888602511181825089279886263,327350108456612859639417173316255089591,Esportiva,2022-03-15,9
327351694604426395211410760069867111351,327350108456612859639417173316255089591,Trabalho de casa,2022-04-26,8
327682867135313582427868667213523452855,327682075883654552468854730503986873271,Esportiva,2022-03-14,9
327682867214541744944193683111566115767,327682075883654552468854730503986873271,Trabalho de casa,2022-07-12,3
327682867293769907457521553457593713591,327682075883654552468854730503986873271,Trabalho em grupo,2022-07-14,9
327683662744521550670799393344423461815,327682075883654552468854730503986873271,Trabalho de casa,2022-05-30,4
327683662823749713184925245249425769399,327682075883654552468854730503986873271,Prova,2022-07-10,9
328059993664250455758870426954940810167,328059201382625313118164000194561311671,Trabalho de casa,2022-04-03,2
328059993743478618274683721345323500471,328059201382625313118164000194561311671,Prova,2022-04-29,8
328060785945875598404832273005484966839,328059201382625313118164000194561311671,Trabalho de casa,2022-07-18,9
328411765913532164278207648655372190647,328410973869591509174851916000924009399,Prova,2022-07-12,8
328412559066667094577555111851319362487,328410973869591509174851916000924009399,Laboratorial,2022-05-06,9
328412559145895257092190433464167957431,328410973869591509174851916000924009399,Trabalho em grupo,2022-06-03,10
328412559225123419607402778779273397175,328410973869591509174851916000924009399,Esportiva,2022-03-27,9
328412559304351582122598798545729618871,328410973869591509174851916000924009399,Prova,2022-04-24,9
328915657898632673121429208648120533943,328914865696235692991105298077468328887,Prova,2022-03-22,1
328915657977860835633936016487083148215,328914865696235692991105298077468328887,Trabalho em grupo,2022-06-01,8
328915658057088998149302610089426027447,328914865696235692991105298077468328887,Trabalho de casa,2022-07-07,9
328915658136317160663727669894671762359,328914865696235692991105298077468328887,Trabalho de casa,2022-03-25,9
328915658215545323178990680705585120183,328914865696235692991105298077468328887,Trabalho de casa,2022-04-07,9
329470272149515626565908649762124727223,329469462913063705868719786957201474487,Prova,2022-06-29,9
329470272228743789079202743110947046327,329469462913063705868719786957201474487,Esportiva,2022-04-22,10
329949584627162197584674878190298334135,329948792266308892427572503837745087415,Trabalho em grupo,2022-07-25,9
329949584706390360098092539053896631223,329948792266308892427572503837745087415,Trabalho em grupo,2022-05-22,9
329949584785618522613364275589088019383,329948792266308892427572503837745087415,Prova,2022-07-12,1
329949584864846685128661626347160077239,329948792266308892427572503837745087415,Esportiva,2022-07-17,3
329949584944074847643236993789969302455,329948792266308892427572503837745087415,Trabalho de casa,2022-03-26,8
329950376750331015198389483136430113719,329948792266308892427572503837745087415,Trabalho de casa,2022-03-29,10
330576279075737378436339209549243483063,330575487031796723338262821557980365751,Prova,2022-06-24,7
330576279154965540950922458291400606647,330575487031796723338262821557980365751,Prova,2022-05-29,10
330577071595047008622797795520413959095,330575487031796723338262821557980365751,Prova,2022-04-09,10
330577071674275171138390132054078784439,330575487031796723338262821557980365751,Trabalho em grupo,2022-04-07,10
330577071753503333650131046481411703735,330575487031796723338262821557980365751,Esportiva,2022-05-07,6
330577071832731496167150179672022844343,330575487031796723338262821557980365751,Prova,2022-03-17,4
330943897591347239937026958436499456951,330943107052741672605984484302581400503,Prova,2022-05-16,9
330943897670575402449199655478106522551,330943107052741672605984484302581400503,Esportiva,2022-05-27,8
330943897749803564965072341088575161271,330943107052741672605984484302581400503,Prova,2022-04-04,9
331330531182873174933241530207246222263,331329738980476194801833940976257991607,Trabalho de casa,2022-03-20,10
331331323622954642605243812650756080567,331329738980476194801833940976257991607,Trabalho em grupo,2022-08-10,9
331641899604573809090198394137997476791,331641106372210716277513208971837834167,Prova,2022-07-12,8
331641899683801971606626992827469661111,331641106372210716277513208971837834167,Trabalho de casa,2022-04-20,6
332216304971224663252766553344223478711,332215512293458708036629466906102072247,Trabalho em grupo,2022-03-13,0
332217096856708993323275503193865585591,332215512293458708036629466906102072247,Prova,2022-05-18,5
332217096935937155839169017952610812855,332215512293458708036629466906102072247,Prova,2022-06-27,9
332217097015165318356169573794759050167,332215512293458708036629466906102072247,Trabalho em grupo,2022-06-13,6
332217097094393480868283442566233588663,332215512293458708036629466906102072247,Trabalho de casa,2022-07-30,10
332519757311067684690475140762189431735,332518955997432015421760730892813468599,Esportiva,2022-06-22,9
332519757390295847205020671857467327415,332518955997432015421760730892813468599,Trabalho em grupo,2022-05-10,9
332519757469524009719597165200183395255,332518955997432015421760730892813468599,Prova,2022-06-18,5
332519757548752172237743042722567291831,332518955997432015421760730892813468599,Laboratorial,2022-05-04,10
332520563061480454761256721174940091319,332518955997432015421760730892813468599,Prova,2022-03-15,2
332877066341258540059688506487937958839,332876273346579934787753951671397647287,Trabalho em grupo,2022-07-22,9
332877066420486702570382334001907237815,332876273346579934787753951671397647287,Laboratorial,2022-04-17,9
332877066499714865086311596082694718391,332876273346579934787753951671397647287,Trabalho em grupo,2022-04-11,4
332877066578943027602171333844234666935,332876273346579934787753951671397647287,Prova,2022-07-18,10
333346899644629254435531186361453511607,333346097063342984937179155686890931127,Prova,2022-03-25,9
333346899723857416950681044231729185719,333346097063342984937179155686890931127,Laboratorial,2022-05-13,9
333346899803085579461179246636884558775,333346097063342984937179155686890931127,Prova,2022-07-05,4
333347692084710722106542958361918571447,333346097063342984937179155686890931127,Trabalho em grupo,2022-04-24,9
333691532168817827506155335208623408055,333689946337916941992187372749071844279,Laboratorial,2022-05-15,7
333691532248045990020964608357079188407,333689946337916941992187372749071844279,Trabalho em grupo,2022-07-25,9
333691532327274152535668891339221894071,333689946337916941992187372749071844279,Trabalho em grupo,2022-06-11,6
333691532406502315046597468983767860151,333689946337916941992187372749071844279,Esportiva,2022-05-30,8
333691532485730477564604297867656692663,333689946337916941992187372749071844279,Trabalho de casa,2022-04-04,10
333691532564958640077400180507701150647,333689946337916941992187372749071844279,Esportiva,2022-03-14,5
334124127443525212499928787277666583479,334123332785055194429186518410196157367,Trabalho em grupo,2022-05-15,10
334124127522753375015231486060296143799,334123332785055194429186518410196157367,Prova,2022-07-03,4
334124127601981537530783290197314634679,334123332785055194429186518410196157367,Prova,2022-03-28,9
334124127681209700045073804963692676023,334123332785055194429186518410196157367,Trabalho em grupo,2022-07-29,6
334124127760437862558678365211826848695,334123332785055194429186518410196157367,Prova,2022-07-15,7
334124127839666025072915118257653154743,334123332785055194429186518410196157367,Prova,2022-07-21,2
334663661247498875842671520082095768503,334662878631709559937827773697019347895,Prova,2022-07-13,10
334663661326727038355535238191527494583,334662878631709559937827773697019347895,Trabalho de casa,2022-03-17,10
334663661405955200870587424244884571063,334662878631709559937827773697019347895,Trabalho de casa,2022-07-03,9
334663661485183363386203686151569802167,334662878631709559937827773697019347895,Trabalho de casa,2022-03-15,9
334663661564411525898698953516487279543,334662878631709559937827773697019347895,Trabalho de casa,2022-05-27,3
334984535701822458978549967821834814391,334983743737109966392191413309814342583,Trabalho em grupo,2022-06-05,9
334984535781050621495886041836222153655,334983743737109966392191413309814342583,Trabalho de casa,2022-06-16,8
334985341848376041618744554385230267319,334983743737109966392191413309814342583,Trabalho em grupo,2022-07-16,9
335620737529899351556756688780799509431,335619944931361558855322196474960544695,Prova,2022-05-23,9
335620737609127514067213232889401705399,335619944931361558855322196474960544695,Trabalho de casa,2022-07-22,8
335620737688355676582847227719619707831,335619944931361558855322196474960544695,Prova,2022-05-20,8
335620737767583839096731292619627561911,335619944931361558855322196474960544695,Trabalho em grupo,2022-04-26,6
336194348317308350161274034543239889847,336193555956455045000855322015081694135,Prova,2022-07-25,10
336194348396536512674703235880883323831,336193555956455045000855322015081694135,Trabalho de casa,2022-07-23,7
336194348475764675187243257767097795511,336193555956455045000855322015081694135,Prova,2022-07-05,10
336195141945812255543327752813724042167,336193555956455045000855322015081694135,Trabalho em grupo,2022-03-24,7
336195142025040418060801468091722892215,336193555956455045000855322015081694135,Trabalho de casa,2022-07-23,8
336195142104268580571175540032148865975,336193555956455045000855322015081694135,Trabalho de casa,2022-06-18,8
336708538854341438166338749758800397239,336707746572716295526152488755382191031,Prova,2022-04-11,9
336708538933569600681108334935539975095,336707746572716295526152488755382191031,Trabalho de casa,2022-07-23,9
336708539012797763193499175084097799095,336707746572716295526152488755382191031,Prova,2022-05-01,8
336709331135966580811704431808671384503,336707746572716295526152488755382191031,Prova,2022-08-05,0
337308297470681344457530410341748704183,337307505981337826957792301930403595191,Trabalho de casa,2022-03-19,5
337309089593850162073967159787649237943,337307505981337826957792301930403595191,Laboratorial,2022-07-29,9
337309089673078324587921593431834756023,337307505981337826957792301930403595191,Trabalho em grupo,2022-06-11,7
337756729583565543238567189962136224695,337754352976374602849401120225778467767,Prova,2022-03-12,10
337756729662793705752321494897880466359,337754352976374602849401120225778467767,Prova,2022-07-11,6
337756729742021868269325709914725942199,337754352976374602849401120225778467767,Prova,2022-05-07,9
338408776331091826050888127135080514487,338407996171375548089777388372566999991,Trabalho de casa,2022-03-11,10
338408776410319988567842802556024914871,338407996171375548089777388372566999991,Esportiva,2022-05-05,4
338409568691945131210594707972160750519,338407996171375548089777388372566999991,Trabalho em grupo,2022-06-22,8
338409568771173293722992584995136340919,338407996171375548089777388372566999991,Prova,2022-04-15,7
338409568850401456236034758239802622903,338407996171375548089777388372566999991,Trabalho em grupo,2022-05-28,1
339094892614606167785080292019768918967,339094099223786749945010627446850192311,Trabalho em grupo,2022-05-20,9
339094892693834330300355687729657545655,339094099223786749945010627446850192311,Laboratorial,2022-07-21,10
339094892773062492814525168256050004919,339094099223786749945010627446850192311,Trabalho de casa,2022-05-06,9
339094892852290655327509357655513891767,339094099223786749945010627446850192311,Trabalho em grupo,2022-04-23,9
339094892931518817845247659411620758455,339094099223786749945010627446850192311,Laboratorial,2022-04-16,9
339601160176931504332249676139754423223,339600369400641449460766757080552178615,Trabalho de casa,2022-08-05,10
339601160256159666848708392651734647735,339600369400641449460766757080552178615,Laboratorial,2022-06-23,10
340048008518847042966179126414699398071,340046422529489832422662141977483805623,Prova,2022-05-15,9
340048008598075205481750915275064345527,340046422529489832422662141977483805623,Prova,2022-04-28,9
340048008677303367993973714862525907895,340046422529489832422662141977483805623,Prova,2022-04-05,0
340048008756531530511818695634806113207,340046422529489832422662141977483805623,Prova,2022-03-19,6
340048008835759693026588843761499112375,340046422529489832422662141977483805623,Esportiva,2022-08-03,2
151479659455917697277387604062634935,150688962394025338430473398133195703,Prova,2022-07-07,5
151479738684080212823843716523623351,150688962394025338430473398133195703,Prova,2022-04-11,10
151479817912242728407173050933707703,150688962394025338430473398133195703,Trabalho em grupo,2022-07-01,9
551583227031715344312278868845396919,549998109184292458130849925213455287,Trabalho em grupo,2022-07-23,6
551583306259877861331412059456537527,549998109184292458130849925213455287,Prova,2022-07-19,9
551583385488040371990618151290405815,549998109184292458130849925213455287,Prova,2022-06-16,9
551583464716202886399633882863633335,549998109184292458130849925213455287,Trabalho em grupo,2022-07-15,5
1258297644377328094693853680527213495,1257515662413312303795360107822580663,Prova,2022-03-14,2
1259090005230633250326365704697414583,1257515662413312303795360107822580663,Prova,2022-07-07,2
1259090084458795767942225845935145911,1257515662413312303795360107822580663,Trabalho em grupo,2022-04-12,9
1621955781827589061440223668030669751,1621168016207709728693113337288065975,Trabalho de casa,2022-05-05,9
1622747984224569187656569903544271799,1621168016207709728693113337288065975,Prova,2022-04-02,0
1622748063452731702842456570838909879,1621168016207709728693113337288065975,Trabalho de casa,2022-06-16,5
2308864901564211037767127187346162615,2308080384298994793900964757377385399,Trabalho de casa,2022-07-22,10
2309656787048541109163567638556967863,2308080384298994793900964757377385399,Esportiva,2022-07-09,6
2971210597163885586600770923818910647,2969627222336038012799809606882952119,Prova,2022-08-10,1
2971210676392048099113489737292448695,2969627222336038012799809606882952119,Trabalho de casa,2022-07-01,8
2971210755620210615330137769301509047,2969627222336038012799809606882952119,Laboratorial,2022-06-20,9
2971210834848373128433672558890714039,2969627222336038012799809606882952119,Trabalho em grupo,2022-03-31,10
2971210914076535644474680205432325047,2969627222336038012799809606882952119,Prova,2022-06-15,9
2971210993304698157923584791445504951,2969627222336038012799809606882952119,Prova,2022-06-12,10
3383990512285640501820454635292591031,3383197992976010311438951913705702327,Trabalho de casa,2022-05-05,4
3383990591513803012374107610859963319,3383197992976010311438951913705702327,Trabalho de casa,2022-04-06,1
4049505572070373164658520700079047607,4048714716552155778501155006265426871,Trabalho em grupo,2022-08-01,1
4049505651298535676785337320482276279,4048714716552155778501155006265426871,Laboratorial,2022-07-28,3
4049505730526698192737961824336741303,4048714716552155778501155006265426871,Trabalho de casa,2022-03-26,9
4049505809754860705954086604610208695,4048714716552155778501155006265426871,Trabalho de casa,2022-05-30,10
4050299992855903692078040880748168119,4048714716552155778501155006265426871,Trabalho de casa,2022-07-31,6
4050300072084066205447006573375521719,4048714716552155778501155006265426871,Prova,2022-03-17,7
4352950385237955747858519081437365175,4352159767404225905722522966620898231,Trabalho de casa,2022-05-04,7
4353742904547585933656764757244642231,4352159767404225905722522966620898231,Esportiva,2022-07-11,7
4730076597262179023801682258301289399,4729283998724386325210931642170082231,Trabalho em grupo,2022-07-07,4
4730868799659159151918829011541951415,4729283998724386325210931642170082231,Trabalho em grupo,2022-07-03,6
5030351333191240861662732713988457399,5029558972337935707183423669401813943,Prova,2022-05-17,8
5031143614816383508323762606681883575,5029558972337935707183423669401813943,Prova,2022-07-31,7
5031143694044546020845488619410162615,5029558972337935707183423669401813943,Trabalho em grupo,2022-04-07,1
5031143773272708534835388110661223351,5029558972337935707183423669401813943,Prova,2022-05-09,6
5031143852500871047486592612676404151,5029558972337935707183423669401813943,Trabalho de casa,2022-05-23,7
5455806962033652929948205406897832887,5455013491986072569948674909203071927,Prova,2022-06-19,4
5455807041261815443969911570517197751,5455013491986072569948674909203071927,Esportiva,2022-07-15,4
5455807120489977954933392112175285175,5455013491986072569948674909203071927,Trabalho em grupo,2022-07-10,9
5456598847517983000070408638539498423,5455013491986072569948674909203071927,Esportiva,2022-08-03,4
5456598926746145514519393816805639095,5455013491986072569948674909203071927,Prova,2022-07-13,10
5456599005974308027545804462776124343,5455013491986072569948674909203071927,Prova,2022-07-10,3
5895523105531494971514581162830070711,5894730744678189813963254222423327671,Trabalho de casa,2022-06-25,10
5895523184759657486831635169271874487,5894730744678189813963254222423327671,Trabalho em grupo,2022-04-19,2
5895523263987820001964604540944909239,5894730744678189813963254222423327671,Laboratorial,2022-07-22,1
5896316971719887903306425789304800183,5894730744678189813963254222423327671,Prova,2022-07-13,9
5896317050948050414073436797218849719,5894730744678189813963254222423327671,Trabalho em grupo,2022-04-05,7
5896317130176212928111749984464143287,5894730744678189813963254222423327671,Esportiva,2022-05-01,4
6285326457383300654798437760379388855,6284533938073670468422323957385135031,Prova,2022-04-17,10
6285326536611463172034869633011155895,6284533938073670468422323957385135031,Prova,2022-06-16,6
6285326615839625686267682029163512759,6284533938073670468422323957385135031,Trabalho em grupo,2022-03-25,8
6285326695067788199657195395090744247,6284533938073670468422323957385135031,Laboratorial,2022-06-11,8
6767045015097267370782725456078832567,6765447696112817286124236878052066231,Prova,2022-06-11,9
6767045094325429882519417758761092023,6765447696112817286124236878052066231,Trabalho em grupo,2022-03-20,5
6767045173553592398602083701855880119,6765447696112817286124236878052066231,Prova,2022-04-20,7
6767045252781754913428245348914299831,6765447696112817286124236878052066231,Trabalho em grupo,2022-08-07,3
6767045332009917426052146778188546999,6765447696112817286124236878052066231,Laboratorial,2022-05-17,6
6767837534406897556958429075655099319,6765447696112817286124236878052066231,Prova,2022-06-23,9
7278845951520762650575130600570880951,7278053828351945035836801164142445495,Trabalho de casa,2022-05-24,4
7278846030748925162380784272547251127,7278053828351945035836801164142445495,Prova,2022-03-17,10
7278846109977087679264527999360566199,7278053828351945035836801164142445495,Esportiva,2022-08-05,9
7278846189205250194620988502541861815,7278053828351945035836801164142445495,Trabalho em grupo,2022-08-08,6
7596551517028262758975026520496800695,7595759235403120116567927950831518647,Trabalho de casa,2022-05-25,8
7596551596256425273991183776834913207,7595759235403120116567927950831518647,Prova,2022-05-15,8
7596551675484587788582032343363224503,7595759235403120116567927950831518647,Trabalho em grupo,2022-03-18,7
7596551754712750302400232098820785079,7595759235403120116567927950831518647,Trabalho de casa,2022-03-28,5
7597343877881567915999995254454617015,7595759235403120116567927950831518647,Trabalho de casa,2022-07-04,9
7597343957109730431386573580143952823,7595759235403120116567927950831518647,Trabalho em grupo,2022-03-30,10
8174917261838717452004689489401480119,8173331510165994452321893771670455223,Trabalho de casa,2022-06-04,10
8174917341066879963275540705627603895,8173331510165994452321893771670455223,Prova,2022-04-22,1
8174917420295042479609000852971586487,8173331510165994452321893771670455223,Laboratorial,2022-05-25,10
8174917499523204994627691384100094903,8173331510165994452321893771670455223,Prova,2022-05-27,6
8174917578751367506442633730307916727,8173331510165994452321893771670455223,Esportiva,2022-03-29,4
8536989409931767874909252916565246903,8536197286762950260401451486062838711,Laboratorial,2022-04-28,9
8536989489159930386472838108570452919,8536197286762950260401451486062838711,Trabalho em grupo,2022-07-03,9
8536989568388092901201327938710274999,8536197286762950260401451486062838711,Trabalho em grupo,2022-04-01,9
9194581970377724161464994150769492919,9193791669456644374445578445708854199,Esportiva,2022-06-19,10
9195388116931306802501472369506517943,9193791669456644374445578445708854199,Prova,2022-05-16,9
9195388196159469317713817684611957687,9193791669456644374445578445708854199,Laboratorial,2022-08-08,9
9807821020884944989604528482890810295,9805434034804715234540259791392211895,Trabalho de casa,2022-05-30,9
9808610450296237120193612219469267895,9805434034804715234540259791392211895,Trabalho de casa,2022-03-23,5
9808610529524399634200118734346257335,9805434034804715234540259791392211895,Esportiva,2022-06-09,8
9809397661318978848681053885231793079,9805434034804715234540259791392211895,Prova,2022-03-19,6
9809397740547141362652938977973371831,9805434034804715234540259791392211895,Trabalho em grupo,2022-03-11,7
9809397819775303875643883776878314423,9805434034804715234540259791392211895,Trabalho em grupo,2022-07-28,4
10543839400243383660557778202986283959,10543058131332830500726127524787258295,Trabalho em grupo,2022-06-03,10
10544656163370743209009542088066597815,10543058131332830500726127524787258295,Trabalho em grupo,2022-03-31,9
11668925101823870497542365351099237303,11667332932669983843287301461882700727,Prova,2022-05-24,9
11668925181052033014373473257267659703,11667332932669983843287301461882700727,Prova,2022-06-06,10
11668925260280195528379698297167938487,11667332932669983843287301461882700727,Trabalho em grupo,2022-06-15,9
11668925339508358042143010432166921143,11667332932669983843287301461882700727,Trabalho de casa,2022-03-19,10
12309079939841249777105459556804461495,12307495851959939577754564888891753399,Trabalho em grupo,2022-03-25,5
12309080019069412288852003483671593911,12307495851959939577754564888891753399,Trabalho de casa,2022-03-11,7
12309877925894093448144205679304115127,12307495851959939577754564888891753399,Trabalho de casa,2022-05-12,9
12309878005122255963051432119655203767,12307495851959939577754564888891753399,Prova,2022-05-07,9
12309878084350418476479226082415084471,12307495851959939577754564888891753399,Trabalho de casa,2022-07-29,5
13034016517652493265937833704816903095,13033224315255513136157732789169685431,Prova,2022-04-13,7
13034808720049473395528220486161138615,13033224315255513136157732789169685431,Trabalho em grupo,2022-07-02,2
13786684536906979559857388070409339831,13785893760616924688491281126542017463,Esportiva,2022-03-28,4
13786684616135142074538308629485061047,13785893760616924688491281126542017463,Trabalho de casa,2022-07-18,1
13786684695363304586035465726986552247,13785893760616924688491281126542017463,Prova,2022-03-28,10
13787478165410884946295923528092091319,13785893760616924688491281126542017463,Prova,2022-03-12,9
13787478244639047460246135047626949559,13785893760616924688491281126542017463,Trabalho em grupo,2022-07-06,4
14788131204844806269069241252898407351,14786549414580208984195066205663658935,Prova,2022-05-13,8
14788131284072968785214957590776382391,14786549414580208984195066205663658935,Trabalho em grupo,2022-05-04,10
14788131363301131298092749449043641271,14786549414580208984195066205663658935,Trabalho em grupo,2022-07-01,8
14788922773416486285869830001268097975,14786549414580208984195066205663658935,Trabalho em grupo,2022-07-31,10
14788922852644648801286526149465473975,14786549414580208984195066205663658935,Trabalho em grupo,2022-04-12,9
15468699932419899216455294415421047735,15467910423780444574694438654418617271,Prova,2022-05-28,9
15469492372501366890255639010158576567,15467910423780444574694438654418617271,Trabalho de casa,2022-07-21,8
16079548510807739658829095419173405623,16078756308410759528756823477700527031,Prova,2022-07-19,9
16079548590035902172022983676286731191,16078756308410759528756823477700527031,Trabalho de casa,2022-03-18,9
16079548669264064688925867701516370871,16078756308410759528756823477700527031,Prova,2022-05-23,10
16079548748492227204256432506840286135,16078756308410759528756823477700527031,Trabalho em grupo,2022-06-25,10
16805279271720026135402497584526525367,16803694866926065877909166507218437047,Esportiva,2022-03-17,7
16805279350948188647682155117283640247,16803694866926065877909166507218437047,Trabalho de casa,2022-07-08,6
16806070840291706150877902142542447543,16803694866926065877909166507218437047,Trabalho em grupo,2022-06-05,9
17892287522255344960037666848852149175,17891495240630202316410092780169462711,Trabalho de casa,2022-06-16,9
17892287601483507476326372474899137463,17891495240630202316410092780169462711,Prova,2022-04-20,8
17892287680711669991797956243555091383,17891495240630202316410092780169462711,Prova,2022-03-12,8
17893080041564975146457409273236554679,17891495240630202316410092780169462711,Trabalho de casa,2022-05-24,3
17893080120793137662167402347166434231,17891495240630202316410092780169462711,Prova,2022-05-25,2
17893080200021300175757607371488363447,17891495240630202316410092780169462711,Prova,2022-08-01,8
19234415368232670838274143304169030583,19231246558644750323181365083332936631,Trabalho em grupo,2022-03-26,6
19236797838307637280806816044342838199,19231246558644750323181365083332936631,Trabalho de casa,2022-05-04,9
19237587346947091925671777848510383031,19231246558644750323181365083332936631,Trabalho em grupo,2022-07-02,9
19237587426175254439205406402513470391,19231246558644750323181365083332936631,Laboratorial,2022-08-04,9
19237587505403416956080987355002176439,19231246558644750323181365083332936631,Trabalho de casa,2022-03-25,6
