idSurvey,id_responsavel,data,nota,textDescricao
327686828939580108214530927206106137527,327685244376329822930212970450716459959,2022-07-12,5,['Como você responsável avalia o nosso sistema de ensino?']
327687633501570440570106139068403549111,327685244376329822930212970450716459959,2022-05-07,5,['Como você responsável avalia o nosso sistema de ensino?']
328063955626973306579362661845979890615,328062370509125883692486552659826049975,2022-05-26,5,['Como você responsável avalia o nosso sistema de ensino?']
328063955706201469091168034042979550135,328062370509125883692486552659826049975,2022-04-21,5,['Como você responsável avalia o nosso sistema de ensino?']
328064746957860499050380973561050563511,328062370509125883692486552659826049975,2022-05-26,4,['Como você responsável avalia o nosso sistema de ensino?']
328416519840967507681903947994435421111,328414153771122181688228164862319264695,2022-08-04,5,['Como você responsável avalia o nosso sistema de ensino?']
328416519920195670194647476288811697079,328414153771122181688228164862319264695,2022-05-28,5,['Como você responsável avalia o nosso sistema de ensino?']
328416519999423832710056291137661174711,328414153771122181688228164862319264695,2022-07-10,5,['Como você responsável avalia o nosso sistema de ensino?']
328919632458633363704536668260641538999,328917242461882958406389772775340639159,2022-03-13,5,['Como você responsável avalia o nosso sistema de ensino?']
328919632537861526221612659396548232119,328917242461882958406389772775340639159,2022-05-16,5,['Como você responsável avalia o nosso sistema de ensino?']
328920411113014553894503677030857704375,328917242461882958406389772775340639159,2022-06-07,5,['Como você responsável avalia o nosso sistema de ensino?']
329474216285901911673717237271180346295,329472631722651626385460882641655169975,2022-07-05,4,['Como você responsável avalia o nosso sistema de ensino?']
329474216365130074187652530616949539767,329472631722651626385460882641655169975,2022-08-06,4,['Como você responsável avalia o nosso sistema de ensino?']
329953548491360948745478121569611154359,329951961551265788030009963274333062071,2022-04-07,5,['Como você responsável avalia o nosso sistema de ensino?']
329953548570589111257219035996944073655,329951961551265788030009963274333062071,2022-04-22,5,['Como você responsável avalia o nosso sistema de ensino?']
330581035063104947211030446460341846967,330578657029807081566157327603230573495,2022-05-16,5,['Como você responsável avalia o nosso sistema de ensino?']
330581858006028982876086228312073175991,330578657029807081566157327603230573495,2022-05-24,3,['Como você responsável avalia o nosso sistema de ensino?']
330581858085257145387976605952039453623,330578657029807081566157327603230573495,2022-03-10,5,['Como você responsável avalia o nosso sistema de ensino?']
330947859712526415780616527364017619895,330946275783101430606905530197211349943,2022-03-24,5,['Como você responsável avalia o nosso sistema de ensino?']
330947859791754578293957345558973907895,330946275783101430606905530197211349943,2022-06-09,5,['Como você responsável avalia o nosso sistema de ensino?']
330947859870982740807333911075972449207,330946275783101430606905530197211349943,2022-06-08,5,['Como você responsável avalia o nosso sistema de ensino?']
331335293983862719929945183328709903287,331332908106976765377120263761780016055,2022-03-27,1,['Como você responsável avalia o nosso sistema de ensino?']
331335294063090882447720639781742576567,331332908106976765377120263761780016055,2022-04-13,4,['Como você responsável avalia o nosso sistema de ensino?']
331335294142319044958652595126009070519,331332908106976765377120263761780016055,2022-04-27,5,['Como você responsável avalia o nosso sistema de ensino?']
331647444545983694908415227071656362935,331644275023342311764976343081199862711,2022-04-20,5,['Como você responsável avalia o nosso sistema de ensino?']
331647444625211857424456797668151395255,331644275023342311764976343081199862711,2022-02-17,5,['Como você responsável avalia o nosso sistema de ensino?']
331647444704440019938954478017388479415,331644275023342311764976343081199862711,2022-06-24,5,['Como você responsável avalia o nosso sistema de ensino?']
332225823997266264569940342710364013495,332221058740203681628226348522024469431,2022-05-20,5,['Como você responsável avalia o nosso sistema de ensino?']
332226603840069892472888660340135691191,332221058740203681628226348522024469431,2022-03-23,5,['Como você responsável avalia o nosso sistema de ensino?']
332524501334982713811689657586889786295,332522142474900176620555025121064256439,2022-03-25,5,['Como você responsável avalia o nosso sistema de ensino?']
332524501414210876328702598328013292471,332522142474900176620555025121064256439,2022-06-30,5,['Como você responsável avalia o nosso sistema de ensino?']
332881026402505490533204686917171676087,332878649716086387632961420748564726711,2022-02-16,5,['Como você responsável avalia o nosso sistema de ensino?']
332881026481733653044711695638858040247,332878649716086387632961420748564726711,2022-02-18,5,['Como você responsável avalia o nosso sistema de ensino?']
333351642559350008355980438514618860471,333349265872930905451067502482382128055,2022-05-29,5,['Como você responsável avalia o nosso sistema de ensino?']
333351642638578170869680137304881234871,333349265872930905451067502482382128055,2022-03-05,4,['Como você responsável avalia o nosso sistema de ensino?']
333695492230064777979752298956173083575,333693908776008767892751538407612875703,2022-04-08,5,['Como você responsável avalia o nosso sistema de ensino?']
333695492309292940492630653764393763767,333693908776008767892751538407612875703,2022-08-04,5,['Como você responsável avalia o nosso sistema de ensino?']
333696284274005433082628679725283017655,333693908776008767892751538407612875703,2022-06-29,5,['Como você responsável avalia o nosso sistema de ensino?']
334129662322958459006960648024314086327,334126499534710889575289586793083831223,2022-03-09,5,['Como você responsável avalia o nosso sistema de ensino?']
334129662402186621519329251649711768503,334126499534710889575289586793083831223,2022-07-12,5,['Como você responsável avalia o nosso sistema de ensino?']
334667622021799288946239263164839756727,334666045856734230168007317341071475639,2022-03-31,5,['Como você responsável avalia o nosso sistema de ensino?']
334667622101027451458331458363107574711,334666045856734230168007317341071475639,2022-02-25,5,['Como você responsável avalia o nosso sistema de ensino?']
334667622180255613972240293061065966519,334666045856734230168007317341071475639,2022-04-08,5,['Como você responsável avalia o nosso sistema de ensino?']
334989297948214866382472501828578968503,334986910565993824054210795924560806839,2022-03-31,5,['Como você responsável avalia o nosso sistema de ensino?']
334989298027443028896182052243026215863,334986910565993824054210795924560806839,2022-03-05,5,['Como você responsável avalia o nosso sistema de ensino?']
335624698779568739744224140839333659575,335622320667042711582832632775179502519,2022-06-10,4,['Como você responsável avalia o nosso sistema de ensino?']
335624698858796902257534841211781907383,335622320667042711582832632775179502519,2022-03-11,5,['Como você responsável avalia o nosso sistema de ensino?']
336199102482428181106696275026224874423,336196726350606215801292554477022479287,2022-04-25,4,['Como você responsável avalia o nosso sistema de ensino?']
336199895556334948892758933547581178807,336196726350606215801292554477022479287,2022-05-28,5,['Como você responsável avalia o nosso sistema de ensino?']
336713308785865609451827559760950199223,336710915857673191125680341357712114615,2022-06-02,5,['Como você responsável avalia o nosso sistema de ensino?']
336713308865093771966327773384977679287,336710915857673191125680341357712114615,2022-06-27,5,['Como você responsável avalia o nosso sistema de ensino?']
336713308944321934479584993511850902455,336710915857673191125680341357712114615,2022-07-17,5,['Como você responsável avalia o nosso sistema de ensino?']
337313049813553437576415369045597225911,337310674157100447362385925478736462775,2022-03-23,5,['Como você responsável avalia o nosso sistema de ensino?']
337313049892781600089404343519665193911,337310674157100447362385925478736462775,2022-05-05,5,['Como você responsável avalia o nosso sistema de ensino?']
337313049972009762604260622989231653815,337310674157100447362385925478736462775,2022-05-29,5,['Como você responsável avalia o nosso sistema de ensino?']
337762277852558254654556795509636596663,337759106032300158599110290394208011191,2022-03-25,5,['Como você responsável avalia o nosso sistema de ensino?']
337762277931786417171893150999000646583,337759106032300158599110290394208011191,2022-05-31,1,['Como você responsável avalia o nosso sistema de ensino?']
338413531209265119625025487082153575351,338411153334423579009810602493670065079,2022-03-16,5,['Como você responsável avalia o nosso sistema de ensino?']
338413531288493282141015547757910557623,338411153334423579009810602493670065079,2022-06-23,5,['Como você responsável avalia o nosso sistema de ensino?']
339098060473456138131168657913726370743,339096475830977690328554234523412595639,2022-03-27,5,['Como você responsável avalia o nosso sistema de ensino?']
339098852755081280776307752607345279927,339096475830977690328554234523412595639,2022-05-21,3,['Como você responsável avalia o nosso sistema de ensino?']
339607498984529783081298524029304701879,339603537180263257288937521658238075831,2022-03-21,4,['Como você responsável avalia o nosso sistema de ensino?']
339607499063757945594002927301918196663,339603537180263257288937521658238075831,2022-05-28,5,['Como você responsável avalia o nosso sistema de ensino?']
339607499142986108106923784831622185911,339603537180263257288937521658238075831,2022-05-03,1,['Como você responsável avalia o nosso sistema de ensino?']
340053564235287030725509489624057381815,340050383620702895582610569590391178167,2022-03-21,5,['Como você responsável avalia o nosso sistema de ensino?']
340053564314515193241578081818316637111,340050383620702895582610569590391178167,2022-02-21,5,['Como você responsável avalia o nosso sistema de ensino?']
340053564393743355755677756550484853687,340050383620702895582610569590391178167,2022-07-20,5,['Como você responsável avalia o nosso sistema de ensino?']
156235409138998927956543610395296695,153858564263570996774613504103809975,2022-05-08,4,['Como você responsável avalia o nosso sistema de ensino?']
156235488367161441774180415899435959,153858564263570996774613504103809975,2022-06-06,5,['Como você responsável avalia o nosso sistema de ensino?']
557129832233013963283788267342005175,553961498014068533616031921091118007,2022-08-07,4,['Como você responsável avalia o nosso sistema de ensino?']
557129911461176474940260201661727671,553961498014068533616031921091118007,2022-04-23,5,['Como você responsável avalia o nosso sistema de ensino?']
557129990689338991161411833298158519,553961498014068533616031921091118007,2022-04-22,5,['Como você responsável avalia o nosso sistema de ensino?']
1262259607100178909422325473462191031,1260674964621731108603993909539111863,2022-05-15,5,['Como você responsável avalia o nosso sistema de ensino?']
1262259686328341426223315557122573239,1260674964621731108603993909539111863,2022-07-20,4,['Como você responsável avalia o nosso sistema de ensino?']
1262259765556503940352826636822119351,1260674964621731108603993909539111863,2022-07-31,5,['Como você responsável avalia o nosso sistema de ensino?']
1625917031496977250502231469630686135,1624333339756479620781360159406687159,2022-04-17,4,['Como você responsável avalia o nosso sistema de ensino?']
1625917110725139764653416122536952759,1624333339756479620781360159406687159,2022-03-10,5,['Como você responsável avalia o nosso sistema de ensino?']
1626709471578444922333940077253886903,1624333339756479620781360159406687159,2022-05-19,5,['Como você responsável avalia o nosso sistema de ensino?']
2312824091301373857952578091635442615,2311247530095502509033388897653228471,2022-07-25,5,['Como você responsável avalia o nosso sistema de ensino?']
2312824170529536369911917100895830967,2311247530095502509033388897653228471,2022-05-18,5,['Como você responsável avalia o nosso sistema de ensino?']
2975965237652691616889586927595160503,2974380753630568845063801312379143095,2022-05-19,5,['Como você responsável avalia o nosso sistema de ensino?']
2976764649812460543536584454022890423,2974380753630568845063801312379143095,2022-05-07,1,['Como você responsável avalia o nosso sistema de ensino?']
2976764729040623061321892531240436663,2974380753630568845063801312379143095,2022-06-21,5,['Como você responsável avalia o nosso sistema de ensino?']
3389545277987678087994649611289756599,3387160589524161246220402038656992183,2022-07-29,3,['Como você responsável avalia o nosso sistema de ensino?']
3389545357215840601311260958248928183,3387160589524161246220402038656992183,2022-07-24,5,['Como você responsável avalia o nosso sistema de ensino?']
3389545436444003116580745693626631095,3387160589524161246220402038656992183,2022-03-09,5,['Como você responsável avalia o nosso sistema de ensino?']
4053467217880573926203300748330271671,4051882416945801095970210770634146743,2022-05-14,4,['Como você responsável avalia o nosso sistema de ensino?']
4053467297108736440465105067083826103,4051882416945801095970210770634146743,2022-05-09,5,['Como você responsável avalia o nosso sistema de ensino?']
4053467376336898954295408246539944887,4051882416945801095970210770634146743,2022-03-02,5,['Como você responsável avalia o nosso sistema de ensino?']
4358496990439254368104265699503113143,4355339827391223444808193648370123703,2022-05-26,4,['Como você responsável avalia o nosso sistema de ensino?']
4358497069667416880232489694789895095,4355339827391223444808193648370123703,2022-08-03,5,['Como você responsável avalia o nosso sistema de ensino?']
4734830762382009971149211581987161015,4731661081284301795413828366193918903,2022-06-29,5,['Como você responsável avalia o nosso sistema de ensino?']
4734830841610172482665227502928266167,4731661081284301795413828366193918903,2022-07-14,5,['Como você responsável avalia o nosso sistema de ensino?']
4734830920838335000240555247519663031,4731661081284301795413828366193918903,2022-07-23,5,['Como você responsável avalia o nosso sistema de ensino?']
5035899998324764851229485217591067575,5032728019610343763635099664528966583,2022-06-15,4,['Como você responsável avalia o nosso sistema de ensino?']
5035900077552927365401499018773922743,5032728019610343763635099664528966583,2022-06-05,5,['Como você responsável avalia o nosso sistema de ensino?']
5035900156781089879260794120831239095,5032728019610343763635099664528966583,2022-04-15,5,['Como você responsável avalia o nosso sistema de ensino?']
5460559542590233590052168821612217271,5458183410768268285066720087801856951,2022-05-02,5,['Como você responsável avalia o nosso sistema de ensino?']
5460559621818396101105439880841003959,5458183410768268285066720087801856951,2022-07-16,1,['Como você responsável avalia o nosso sistema de ensino?']
5460559701046558615490248764417115063,5458183410768268285066720087801856951,2022-05-09,4,['Como você responsável avalia o nosso sistema de ensino?']
5902657760022229506762297724599796663,5899489663487771616565586483841598391,2022-04-03,5,['Como você responsável avalia o nosso sistema de ensino?']
5902657839250392021185668679985267639,5899489663487771616565586483841598391,2022-06-17,5,['Como você responsável avalia o nosso sistema de ensino?']
6289286756314738674601579856154330039,6287701955379965841868710610290869175,2022-06-22,5,['Como você responsável avalia o nosso sistema de ensino?']
6290089258372845656266899287601054647,6287701955379965841868710610290869175,2022-06-10,5,['Como você responsável avalia o nosso sistema de ensino?']
6772577438457475934958373132617122743,6770202336601623316808525224106787767,2022-04-02,5,['Como você responsável avalia o nosso sistema de ensino?']
6772577517685638447649265606348506039,6770202336601623316808525224106787767,2022-06-12,4,['Como você responsável avalia o nosso sistema de ensino?']
7284391526755948584706978233622725559,7281223509449653207641386330171376567,2022-03-16,5,['Como você responsável avalia o nosso sistema de ensino?']
7284391605984111097068263509625930679,7281223509449653207641386330171376567,2022-06-23,5,['Como você responsável avalia o nosso sistema de ensino?']
7284391685212273612977259392090244023,7281223509449653207641386330171376567,2022-05-12,5,['Como você responsável avalia o nosso sistema de ensino?']
7601306712114206389604535088510665655,7598927252709415486604245260887655351,2022-05-10,5,['Como você responsável avalia o nosso sistema de ensino?']
7601306791342368904800273379990176695,7598927252709415486604245260887655351,2022-02-19,5,['Como você responsável avalia o nosso sistema de ensino?']
7602097884545073833426111206288262071,7598927252709415486604245260887655351,2022-02-20,5,['Como você responsável avalia o nosso sistema de ensino?']
8179671347730385882206421882956415927,8177294265170470409161753794061796279,2022-04-08,5,['Como você responsável avalia o nosso sistema de ensino?']
8179671426958548396561957368954618807,8177294265170470409161753794061796279,2022-07-05,2,['Como você responsável avalia o nosso sistema de ensino?']
8179671506186710912520492847320007607,8177294265170470409161753794061796279,2022-03-21,3,['Como você responsável avalia o nosso sistema de ensino?']
8541753874712725672312976357384782775,8539367284773308489424672187922777015,2022-02-27,2,['Como você responsável avalia o nosso sistema de ensino?']
8541753953940888188849942912890569655,8539367284773308489424672187922777015,2022-03-03,5,['Como você responsável avalia o nosso sistema de ensino?']
8541754033169050703241788670884447159,8539367284773308489424672187922777015,2022-03-19,5,['Como você responsável avalia o nosso sistema de ensino?']
9201713218057470581185592268918358967,9200138558327499577499845955925836727,2022-03-31,5,['Como você responsável avalia o nosso sistema de ensino?']
9201713297285633095669198869319910327,9200138558327499577499845955925836727,2022-04-07,5,['Como você responsável avalia o nosso sistema de ensino?']
9813359465585504636454858560844858295,9811770386329956036473333788270920631,2022-04-24,5,['Como você responsável avalia o nosso sistema de ensino?']
9814147231205383965973169433739527095,9811770386329956036473333788270920631,2022-04-02,4,['Como você responsável avalia o nosso sistema de ensino?']
10550177098647387208545249745501946807,10547800808369096875620815900812510135,2022-08-09,4,['Como você responsável avalia o nosso sistema de ensino?']
10550177177875549719094117646465237943,10547800808369096875620815900812510135,2022-04-24,5,['Como você responsável avalia o nosso sistema de ensino?']
11674462120417504889676719701297988535,11672085830139214560741630701528679351,2022-04-24,5,['Como você responsável avalia o nosso sistema de ensino?']
11674462199645667404783793375113642935,11672085830139214560741630701528679351,2022-03-25,4,['Como você responsável avalia o nosso sistema de ensino?']
11674462278873829918740760294089556919,11672085830139214560741630701528679351,2022-06-05,4,['Como você responsável avalia o nosso sistema de ensino?']
12315418113614228410535404422461391799,12313043011758375793492034647400645559,2022-05-19,5,['Como você responsável avalia o nosso sistema de ensino?']
12315418192842390922833076353727988663,12313043011758375793492034647400645559,2022-03-08,1,['Como você responsável avalia o nosso sistema de ensino?']
12315418272070553438125642037195965367,12313043011758375793492034647400645559,2022-05-08,4,['Como você responsável avalia o nosso sistema de ensino?']
13038770841228649239566742001532797879,13036393204071596166684940081735926711,2022-04-06,5,['Como você responsável avalia o nosso sistema de ensino?']
13039562647484816797497389368127783863,13036393204071596166684940081735926711,2022-05-19,5,['Como você responsável avalia o nosso sistema de ensino?']
13039562726712979314712710617506251703,13036393204071596166684940081735926711,2022-02-22,4,['Como você responsável avalia o nosso sistema de ensino?']
13792231379792765721110751691831247799,13789062490976682689609078029892715447,2022-03-24,3,['Como você responsável avalia o nosso sistema de ensino?']
13793023027592608250495553897758983095,13789062490976682689609078029892715447,2022-03-13,5,['Como você responsável avalia o nosso sistema de ensino?']
14795262848665365259959249376366560183,14790506465156983915086298153226601399,2022-07-18,5,['Como você responsável avalia o nosso sistema de ensino?']
14796053466499095106932392965955650487,14790506465156983915086298153226601399,2022-05-29,5,['Como você responsável avalia o nosso sistema de ensino?']
14796053545727257618752683336720974775,14790506465156983915086298153226601399,2022-02-12,5,['Como você responsável avalia o nosso sistema de ensino?']
15474245269970597604266684859703100343,15471870168114744989847506292515799991,2022-07-22,3,['Como você responsável avalia o nosso sistema de ensino?']
15474245349198760122537255796769817527,15471870168114744989847506292515799991,2022-02-22,5,['Como você responsável avalia o nosso sistema de ensino?']
16084301012136157805257285416645821367,16081951817889447355653394932145849271,2022-06-12,5,['Como você responsável avalia o nosso sistema de ensino?']
16084301091364320322503287438485750711,16081951817889447355653394932145849271,2022-04-09,5,['Como você responsável avalia o nosso sistema de ensino?']
16812410440171610037541575508596360119,16808448398220596706823324514881110967,2022-06-19,5,['Como você responsável avalia o nosso sistema de ensino?']
16813202167199615083288548309492564919,16808448398220596706823324514881110967,2022-05-21,5,['Como você responsável avalia o nosso sistema de ensino?']
17898627755960548964173755960439079863,17895459580197928562640046883927753655,2022-08-09,5,['Como você responsável avalia o nosso sistema de ensino?']
17898627835188711481415535857628349367,17895459580197928562640046883927753655,2022-04-22,4,['Como você responsável avalia o nosso sistema de ensino?']
17898627914416873994181863625118188471,17895459580197928562640046883927753655,2022-07-11,1,['Como você responsável avalia o nosso sistema de ensino?']
19265312608593658616330741669412733879,19262937427509643486431816559244870583,2022-06-17,4,['Como você responsável avalia o nosso sistema de ensino?']
19265312687821821131956573725306127287,19262937427509643486431816559244870583,2022-03-30,1,['Como você responsável avalia o nosso sistema de ensino?']
19265312767049983645093041087170479031,19262937427509643486431816559244870583,2022-03-01,5,['Como você responsável avalia o nosso sistema de ensino?']
19780295823392701838328554557232382903,19777918423920136311931591212604326839,2022-06-06,5,['Como você responsável avalia o nosso sistema de ensino?']
19780295902620864354726753949219816375,19777918423920136311931591212604326839,2022-05-23,3,['Como você responsável avalia o nosso sistema de ensino?']
20348360560197539427658085400538514359,20345984032234761554091107597286638519,2022-07-12,5,['Como você responsável avalia o nosso sistema de ensino?']
20348360639425701939930424583901152183,20345984032234761554091107597286638519,2022-04-21,5,['Como você responsável avalia o nosso sistema de ensino?']
20879990245766129700238533616870884279,20877605557302612859665621244839199671,2022-03-03,4,['Como você responsável avalia o nosso sistema de ensino?']
20880776743735408801546864766455382967,20877605557302612859665621244839199671,2022-02-27,5,['Como você responsável avalia o nosso sistema de ensino?']
20880776822963571316141091032704222135,20877605557302612859665621244839199671,2022-05-26,4,['Como você responsável avalia o nosso sistema de ensino?']
21537575279536647135892224691061130167,21535198276204894176674482081902101431,2022-02-26,5,['Como você responsável avalia o nosso sistema de ensino?']
21537575358764809646682598122042164151,21535198276204894176674482081902101431,2022-04-20,5,['Como você responsável avalia o nosso sistema de ensino?']
21537575437992972163266008048705209271,21535198276204894176674482081902101431,2022-03-19,5,['Como você responsável avalia o nosso sistema de ensino?']
21856865091381782470821455002706641847,21853695568740399325311759608589845431,2022-02-21,5,['Como você responsável avalia o nosso sistema de ensino?']
21856865170609944985303091278271218615,21853695568740399325311759608589845431,2022-03-29,5,['Como você responsável avalia o nosso sistema de ensino?']
21856865249838107501558582857066349495,21853695568740399325311759608589845431,2022-07-19,4,['Como você responsável avalia o nosso sistema de ensino?']
22713322082758117561897185758473880503,22710944841741877058082738717921117111,2022-04-16,4,['Como você responsável avalia o nosso sistema de ensino?']
22713322161986280076283683491910255543,22710944841741877058082738717921117111,2022-05-30,4,['Como você responsável avalia o nosso sistema de ensino?']
22713322241214442588606125221127390135,22710944841741877058082738717921117111,2022-07-17,2,['Como você responsável avalia o nosso sistema de ensino?']
23159375132378338010947429894436684727,23157000030522485396357114541409305527,2022-07-10,5,['Como você responsável avalia o nosso sistema de ensino?']
23159375211606500525326046328525161399,23157000030522485396357114541409305527,2022-02-15,4,['Como você responsável avalia o nosso sistema de ensino?']
23734573176795147385965634818851210167,23732988772001187128124119195352040375,2022-05-19,5,['Como você responsável avalia o nosso sistema de ensino?']
23734573256023309903285946234542752695,23732988772001187128124119195352040375,2022-02-23,4,['Como você responsável avalia o nosso sistema de ensino?']
24379490657345746637014415635002950583,24376320263194575837306203362742764471,2022-03-14,5,['Como você responsável avalia o nosso sistema de ensino?']
24380281750548451565513871196757951415,24376320263194575837306203362742764471,2022-04-09,5,['Como você responsável avalia o nosso sistema de ensino?']
24380281829776614081749378052206625719,24376320263194575837306203362742764471,2022-05-15,5,['Como você responsável avalia o nosso sistema de ensino?']
24790687276867816490367988715827233719,24788307579778538048871683102037246903,2022-02-25,5,['Como você responsável avalia o nosso sistema de ensino?']
24790687356095979006235326301738369975,24788307579778538048871683102037246903,2022-06-30,4,['Como você responsável avalia o nosso sistema de ensino?']
24791476151681971023868823244059706295,24788307579778538048871683102037246903,2022-07-28,4,['Como você responsável avalia o nosso sistema de ensino?']
25554447714243274879001717991415219127,25551274705562741105694253820175188919,2022-06-17,5,['Como você responsável avalia o nosso sistema de ensino?']
25555236985198241976887571161310036919,25551274705562741105694253820175188919,2022-04-01,5,['Como você responsável avalia o nosso sistema de ensino?']
25983860710575111928986747048110064567,25982276226552989156724956693969241015,2022-02-09,4,['Como você responsável avalia o nosso sistema de ensino?']
25983860789803274447086181199336702903,25982276226552989156724956693969241015,2022-03-24,5,['Como você responsável avalia o nosso sistema de ensino?']
25984653150656579601456840902913033143,25982276226552989156724956693969241015,2022-04-06,5,['Como você responsável avalia o nosso sistema de ensino?']
26548756479335703974816421673431204791,26547171599172768627910412726478046135,2022-04-07,5,['Como você responsável avalia o nosso sistema de ensino?']
26548756558563866485674912048776217527,26547171599172768627910412726478046135,2022-05-06,5,['Como você responsável avalia o nosso sistema de ensino?']
27077209987097259902565923930367067063,27075627800691850045101171720400929719,2022-05-30,3,['Como você responsável avalia o nosso sistema de ensino?']
27077210066325422417400811301703517111,27075627800691850045101171720400929719,2022-05-03,3,['Como você responsável avalia o nosso sistema de ensino?']
27647652757199963134731820699306165175,27645274248533122404299134928741991351,2022-04-22,5,['Como você responsável avalia o nosso sistema de ensino?']
