idSurvey,id_responsavel,data,nota,textDescricao
22975683019108378552498859206532186343,334257449237453436950102979529440087621,2022-07-08,4,['Como você responsável avalia o nosso sistema de ensino?']
113796069103228559985335249030260043757,334257449237453436950102979529440087621,2022-03-01,5,['Como você responsável avalia o nosso sistema de ensino?']
154924856304275348528148731736803690852,5775159674434490123849799268679314995,2022-05-08,4,['Como você responsável avalia o nosso sistema de ensino?']
46538701788549760645596623094270659967,5775159674434490123849799268679314995,2022-06-19,5,['Como você responsável avalia o nosso sistema de ensino?']
6794702027234667383369673968313972307,5775159674434490123849799268679314995,2022-03-24,5,['Como você responsável avalia o nosso sistema de ensino?']
56427205894630522852009273799529240177,76499122585118274326944694264938422606,2022-06-17,4,['Como você responsável avalia o nosso sistema de ensino?']
250815484574787594093199393754141346847,76499122585118274326944694264938422606,2022-04-23,4,['Como você responsável avalia o nosso sistema de ensino?']
317445897213811743072981052644634673029,76499122585118274326944694264938422606,2022-02-13,5,['Como você responsável avalia o nosso sistema de ensino?']
104838256174446953613244031998459963254,54441120790203974609806917820338428236,2022-05-28,5,['Como você responsável avalia o nosso sistema de ensino?']
187645478990305619145379501798047647724,54441120790203974609806917820338428236,2022-05-22,5,['Como você responsável avalia o nosso sistema de ensino?']
272793191293855020641550454211370394003,54441120790203974609806917820338428236,2022-04-11,5,['Como você responsável avalia o nosso sistema de ensino?']
251334942391368685801428776916789586021,166647116268331748731107144164708241323,2022-06-23,5,['Como você responsável avalia o nosso sistema de ensino?']
16458139747898797797196406940697816124,166647116268331748731107144164708241323,2022-08-02,5,['Como você responsável avalia o nosso sistema de ensino?']
312339641394343748482344050672353259055,156820822973824775710259468841353737519,2022-04-17,5,['Como você responsável avalia o nosso sistema de ensino?']
263632730724143332168645716317189825009,156820822973824775710259468841353737519,2022-07-22,5,['Como você responsável avalia o nosso sistema de ensino?']
142390246711023653837027306951778061318,156820822973824775710259468841353737519,2022-04-24,3,['Como você responsável avalia o nosso sistema de ensino?']
340056117596718814254376797891588101485,134607683528122277631844861639399509171,2022-07-27,5,['Como você responsável avalia o nosso sistema de ensino?']
126298477960421207490625411123547020792,134607683528122277631844861639399509171,2022-04-14,5,['Como você responsável avalia o nosso sistema de ensino?']
44164992452872942989975716168534428821,302468634841979051106172963416516366607,2022-06-14,4,['Como você responsável avalia o nosso sistema de ensino?']
86488530755340925845513298880707984755,302468634841979051106172963416516366607,2022-05-23,5,['Como você responsável avalia o nosso sistema de ensino?']
289856166746295547021919583280732780665,302468634841979051106172963416516366607,2022-05-10,4,['Como você responsável avalia o nosso sistema de ensino?']
188049172510392334969581732463610862321,339102871754385397459546194380367627472,2022-03-15,4,['Como você responsável avalia o nosso sistema de ensino?']
184263863838783094516717357243224626200,339102871754385397459546194380367627472,2022-05-25,5,['Como você responsável avalia o nosso sistema de ensino?']
82285852774079451588397789040489482874,268177279283146235278547436333231214275,2022-07-23,5,['Como você responsável avalia o nosso sistema de ensino?']
254029864274213361486723861833101662319,268177279283146235278547436333231214275,2022-05-13,4,['Como você responsável avalia o nosso sistema de ensino?']
318200219273902382326464088702601938696,71125567845965062217894204951424848867,2022-02-23,3,['Como você responsável avalia o nosso sistema de ensino?']
137492277373754804180463001423937934362,71125567845965062217894204951424848867,2022-05-12,5,['Como você responsável avalia o nosso sistema de ensino?']
208366610893789632754479304262702869017,71125567845965062217894204951424848867,2022-05-28,5,['Como você responsável avalia o nosso sistema de ensino?']
221447865334721497376813891329161519344,297397570437827396845293192886525292670,2022-07-03,1,['Como você responsável avalia o nosso sistema de ensino?']
96633862936365696747690698919887521088,297397570437827396845293192886525292670,2022-04-30,5,['Como você responsável avalia o nosso sistema de ensino?']
16395480921191005866403312042601744366,297397570437827396845293192886525292670,2022-04-28,5,['Como você responsável avalia o nosso sistema de ensino?']
171117065084598238877152350334018150082,4717848074393910284949744576558454623,2022-08-01,5,['Como você responsável avalia o nosso sistema de ensino?']
237953890512030240407077474743565180923,4717848074393910284949744576558454623,2022-04-26,4,['Como você responsável avalia o nosso sistema de ensino?']
322976294837274821977114778948396875189,4717848074393910284949744576558454623,2022-04-24,4,['Como você responsável avalia o nosso sistema de ensino?']
172688173838217255032539933088958968752,80112150613827533665857505633415858933,2022-06-28,4,['Como você responsável avalia o nosso sistema de ensino?']
307944979319463526900924590932916331034,80112150613827533665857505633415858933,2022-04-24,5,['Como você responsável avalia o nosso sistema de ensino?']
26150498037583791637826209815995156261,319762331581812848278283322666872762221,2022-02-11,5,['Como você responsável avalia o nosso sistema de ensino?']
26649964112859418685520700440849276091,319762331581812848278283322666872762221,2022-03-22,3,['Como você responsável avalia o nosso sistema de ensino?']
133666895740380050936979127341709879464,142194847469360867610151338468575940580,2022-08-03,5,['Como você responsável avalia o nosso sistema de ensino?']
58281044719290701347479790135654554355,142194847469360867610151338468575940580,2022-05-14,4,['Como você responsável avalia o nosso sistema de ensino?']
154136681678242019954125620763744731719,174915836130439924754851978150847122367,2022-07-08,5,['Como você responsável avalia o nosso sistema de ensino?']
317112530977915714083352547231470853450,174915836130439924754851978150847122367,2022-04-17,5,['Como você responsável avalia o nosso sistema de ensino?']
313683187618564270714853565774753162931,302490179455738810698553693324545933188,2022-08-03,4,['Como você responsável avalia o nosso sistema de ensino?']
95047286383487583102281971429089575045,302490179455738810698553693324545933188,2022-03-23,5,['Como você responsável avalia o nosso sistema de ensino?']
53069108734277990426198734335141455593,13234808495345968599326059389052777139,2022-02-14,5,['Como você responsável avalia o nosso sistema de ensino?']
337810976337867165317260983950115837551,13234808495345968599326059389052777139,2022-06-25,5,['Como você responsável avalia o nosso sistema de ensino?']
293299785611871192306891565598798447495,13234808495345968599326059389052777139,2022-03-31,3,['Como você responsável avalia o nosso sistema de ensino?']
197533417560346362322049692642653677619,227607356118392789460970674223461120415,2022-02-20,2,['Como você responsável avalia o nosso sistema de ensino?']
316785057295686899186878484971740157676,227607356118392789460970674223461120415,2022-03-09,5,['Como você responsável avalia o nosso sistema de ensino?']
314325936894575481910966759738030941562,227607356118392789460970674223461120415,2022-03-30,2,['Como você responsável avalia o nosso sistema de ensino?']
77907528462278845536798418492551500040,181682462760647774335101052353680288211,2022-06-20,5,['Como você responsável avalia o nosso sistema de ensino?']
39320750522683677620458928005777075958,181682462760647774335101052353680288211,2022-02-15,4,['Como você responsável avalia o nosso sistema de ensino?']
225090146902796575528425171348682204849,16922529222103761566432876413063434522,2022-07-12,5,['Como você responsável avalia o nosso sistema de ensino?']
79942361686099250175633715692765146436,16922529222103761566432876413063434522,2022-04-24,4,['Como você responsável avalia o nosso sistema de ensino?']
40064324337426068501690951705058223385,16922529222103761566432876413063434522,2022-02-13,5,['Como você responsável avalia o nosso sistema de ensino?']
9095601207226061541274726713486029925,210310968488250170401581558621745883151,2022-02-27,5,['Como você responsável avalia o nosso sistema de ensino?']
177163327415698717352170956444187078547,210310968488250170401581558621745883151,2022-02-08,5,['Como você responsável avalia o nosso sistema de ensino?']
199417631449336769180072004702897729880,87078868444306874947368721709952407705,2022-05-03,4,['Como você responsável avalia o nosso sistema de ensino?']
206358570140116255304193714639737479399,87078868444306874947368721709952407705,2022-02-09,5,['Como você responsável avalia o nosso sistema de ensino?']
281155915425727234798186533710872124703,87078868444306874947368721709952407705,2022-06-26,5,['Como você responsável avalia o nosso sistema de ensino?']
319671534987703562404030081935935198059,116270910919556545896137321844523620886,2022-04-15,5,['Como você responsável avalia o nosso sistema de ensino?']
309908646377019103369950763482910694639,116270910919556545896137321844523620886,2022-04-28,5,['Como você responsável avalia o nosso sistema de ensino?']
281138848189200208006813899959575289242,79806755299802609889239419816682063189,2022-04-24,5,['Como você responsável avalia o nosso sistema de ensino?']
235712222272620098211503033082433021932,79806755299802609889239419816682063189,2022-07-25,5,['Como você responsável avalia o nosso sistema de ensino?']
28374299982737644599985951347006518764,79806755299802609889239419816682063189,2022-07-09,5,['Como você responsável avalia o nosso sistema de ensino?']
305689912801918172226324729397335029595,184757891690587705184762246137223167452,2022-07-30,3,['Como você responsável avalia o nosso sistema de ensino?']
226711110278532202306517582059760389951,184757891690587705184762246137223167452,2022-04-12,5,['Como você responsável avalia o nosso sistema de ensino?']
20809083089695635977746141880620968692,184757891690587705184762246137223167452,2022-07-14,5,['Como você responsável avalia o nosso sistema de ensino?']
195504511671366217028835978594958861057,199232266535668414186441229638831214204,2022-03-31,4,['Como você responsável avalia o nosso sistema de ensino?']
245299118090241304979154932132224063382,199232266535668414186441229638831214204,2022-04-17,5,['Como você responsável avalia o nosso sistema de ensino?']
110656998576704886832841217353681630822,215957838339577268696382997989743999194,2022-04-26,5,['Como você responsável avalia o nosso sistema de ensino?']
100354793642505406623320418102824824585,215957838339577268696382997989743999194,2022-02-08,5,['Como você responsável avalia o nosso sistema de ensino?']
305338877581679127657239698619207068844,215957838339577268696382997989743999194,2022-06-06,5,['Como você responsável avalia o nosso sistema de ensino?']
145748302531909938144702322407753368093,75294960954081278865359012335664151467,2022-07-28,5,['Como você responsável avalia o nosso sistema de ensino?']
54786561326215881132118255393702130294,75294960954081278865359012335664151467,2022-02-18,4,['Como você responsável avalia o nosso sistema de ensino?']
173395601727166331019035890034061802884,221624386551093218487118686332790401270,2022-07-03,5,['Como você responsável avalia o nosso sistema de ensino?']
154674581411674738012432355205198852434,221624386551093218487118686332790401270,2022-03-31,5,['Como você responsável avalia o nosso sistema de ensino?']
285925934522357198177219855489094823278,221624386551093218487118686332790401270,2022-06-18,5,['Como você responsável avalia o nosso sistema de ensino?']
251710122802557429229964294300285494532,73776793105347465910183447143567666552,2022-02-16,4,['Como você responsável avalia o nosso sistema de ensino?']
177773569783354129742374240279660173261,73776793105347465910183447143567666552,2022-03-09,5,['Como você responsável avalia o nosso sistema de ensino?']
126001603983645966508094822269081128672,73776793105347465910183447143567666552,2022-07-26,5,['Como você responsável avalia o nosso sistema de ensino?']
51994179435136551871344533083665640723,294859197535518403481922467948440364026,2022-02-10,5,['Como você responsável avalia o nosso sistema de ensino?']
105504313028850912457547934644595569415,294859197535518403481922467948440364026,2022-06-30,4,['Como você responsável avalia o nosso sistema de ensino?']
310746573356373385363741620523038170115,78271741362782165227246743970425153543,2022-02-20,1,['Como você responsável avalia o nosso sistema de ensino?']
313879815348167354893434025649507069270,78271741362782165227246743970425153543,2022-04-02,5,['Como você responsável avalia o nosso sistema de ensino?']
316789125193866496260038868959740948415,78271741362782165227246743970425153543,2022-03-03,4,['Como você responsável avalia o nosso sistema de ensino?']
83780958718737623696574685003434498522,59874495263041796983603502547841068625,2022-07-12,5,['Como você responsável avalia o nosso sistema de ensino?']
235350862229883498122747923544993960683,59874495263041796983603502547841068625,2022-03-11,5,['Como você responsável avalia o nosso sistema de ensino?']
220019053624585747642352121021119537638,59874495263041796983603502547841068625,2022-02-11,5,['Como você responsável avalia o nosso sistema de ensino?']
64288386623674926572480942804843099066,144582395060761219642264335637698677023,2022-08-04,5,['Como você responsável avalia o nosso sistema de ensino?']
29501301706761056706042977760844546640,144582395060761219642264335637698677023,2022-06-11,5,['Como você responsável avalia o nosso sistema de ensino?']
51245394708308488832157119924804495076,144582395060761219642264335637698677023,2022-02-23,4,['Como você responsável avalia o nosso sistema de ensino?']
182906372659748718117819216713322489625,230762102536592666195143484930257986747,2022-08-05,5,['Como você responsável avalia o nosso sistema de ensino?']
80741944234222125534533678826713550929,230762102536592666195143484930257986747,2022-08-01,5,['Como você responsável avalia o nosso sistema de ensino?']
121731957329390555146814962625487091796,103274410121900551659152016525579862236,2022-07-15,5,['Como você responsável avalia o nosso sistema de ensino?']
134493310888207545695772864817942100448,103274410121900551659152016525579862236,2022-06-24,5,['Como você responsável avalia o nosso sistema de ensino?']
43816879536457666472507463928356879785,103274410121900551659152016525579862236,2022-03-17,5,['Como você responsável avalia o nosso sistema de ensino?']
270775536155474974449031263229691610897,252059981622404269024682500833931181095,2022-04-20,2,['Como você responsável avalia o nosso sistema de ensino?']
279157288603856416392776877541669143308,252059981622404269024682500833931181095,2022-03-22,4,['Como você responsável avalia o nosso sistema de ensino?']
192220807572884533225728938818450817259,252059981622404269024682500833931181095,2022-06-06,5,['Como você responsável avalia o nosso sistema de ensino?']
238004755490942333037469193846436134993,145612080264731523726279129062168748327,2022-06-13,4,['Como você responsável avalia o nosso sistema de ensino?']
162527771477879978229767147346014811805,145612080264731523726279129062168748327,2022-03-04,5,['Como você responsável avalia o nosso sistema de ensino?']
147292442783206197915777834433438935919,217991233275245235259173650673833643514,2022-06-03,1,['Como você responsável avalia o nosso sistema de ensino?']
270554476264181561523734938088939674520,217991233275245235259173650673833643514,2022-07-02,5,['Como você responsável avalia o nosso sistema de ensino?']
261968017458969048022081192244206943156,47530198737360812734785567031210150933,2022-07-01,5,['Como você responsável avalia o nosso sistema de ensino?']
81039300197156136078963870314927681302,47530198737360812734785567031210150933,2022-07-13,4,['Como você responsável avalia o nosso sistema de ensino?']
202857069945606642617195424009601622906,47530198737360812734785567031210150933,2022-03-22,5,['Como você responsável avalia o nosso sistema de ensino?']
273463681743876877722771081054310344639,76808941331695290594179467513675074929,2022-03-03,5,['Como você responsável avalia o nosso sistema de ensino?']
275322474427296343395322131254015458153,76808941331695290594179467513675074929,2022-02-25,5,['Como você responsável avalia o nosso sistema de ensino?']
124939486891120797075169002902383036943,38775242758439449708726239378225192031,2022-05-07,4,['Como você responsável avalia o nosso sistema de ensino?']
62429694076276196911421154308245747270,38775242758439449708726239378225192031,2022-08-01,4,['Como você responsável avalia o nosso sistema de ensino?']
231269523877334069256671017849519926744,162256373205801177987502797016053156917,2022-08-03,5,['Como você responsável avalia o nosso sistema de ensino?']
40126638546835448651395465695136732749,162256373205801177987502797016053156917,2022-04-22,5,['Como você responsável avalia o nosso sistema de ensino?']
20826196348441261121395079950543198267,162256373205801177987502797016053156917,2022-07-15,5,['Como você responsável avalia o nosso sistema de ensino?']
